wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
11.08,491.4,219735.4759,69889.69807,100274.5348,12.0,0.9880226656636976,-0.154308820664281,-0.9659258262890683,-0.2588190451025208,65069.031461666666,86970.79993105945
10.63,347.05,221042.8344,70595.03006,104856.2275,11.0,0.9880226656636976,-0.154308820664281,-0.8660254037844388,-0.4999999999999997,66143.79532666666,87850.47759766983
10.14,177.43,208025.875,65118.57904,110281.9325,10.0,0.9880226656636976,-0.154308820664281,-0.7071067811865479,-0.7071067811865471,63937.326089999995,83844.42774642743
9.7,29.83,212023.1914,61942.89976,104540.9313,10.0,0.9880226656636976,-0.154308820664281,-0.5000000000000004,-0.8660254037844385,63092.75874333333,84658.59281613637
9.3,0.0,207201.7006,65638.36152,108018.6382,10.0,0.9880226656636976,-0.154308820664281,-0.25881904510252063,-0.9659258262890683,63479.66672,83343.81452554365
8.81,0.0,205166.0545,64791.65294,95027.17116,8.0,0.9880226656636976,-0.154308820664281,-1.8369701987210297e-16,-1.0,60833.614766666666,81384.10102299735
8.29,0.0,203277.9539,69085.04112,107173.7432,8.0,0.9880226656636976,-0.154308820664281,0.2588190451025203,-0.9659258262890684,63258.83803666666,81939.97470594058
7.83,0.0,205035.392,52596.09604,98625.28524,6.0,0.9880226656636976,-0.154308820664281,0.5000000000000001,-0.8660254037844386,59378.43388,81704.36685633594
7.5,0.0,205776.1688,56315.06511,99812.38,5.0,0.9880226656636976,-0.154308820664281,0.7071067811865474,-0.7071067811865477,60319.35231833334,82033.14440181442
7.06,0.0,203312.3915,58159.22633,95174.2892,5.0,0.9880226656636976,-0.154308820664281,0.8660254037844384,-0.5000000000000004,59442.994505,80716.48155115968
6.98,0.0,201310.937,66067.87953,102675.1114,7.0,0.9880226656636976,-0.154308820664281,0.9659258262890681,-0.25881904510252157,61677.98465500001,80756.66401420612
7.4,0.0,196970.051,54895.54882,104348.0694,7.0,0.9905324521322227,-0.13727877211326517,1.0,0.0,59371.34487,79434.88202600161
7.57,0.0,197483.9803,50422.16875,91174.56226,7.0,0.9905324521322227,-0.13727877211326517,0.9659258262890683,0.25881904510252074,56515.88021833333,78346.47431132275
7.58,0.0,194652.8024,67071.4435,93923.37865,5.0,0.9905324521322227,-0.13727877211326517,0.8660254037844387,0.49999999999999994,59276.700758333325,77624.1323791472
7.4,0.0,192823.4161,61657.85928,99806.33711,7.0,0.9905324521322227,-0.13727877211326517,0.7071067811865476,0.7071067811865476,59050.335415,77488.33946187899
6.86,0.0,192568.2389,63519.2282,92043.1843,8.0,0.9905324521322227,-0.13727877211326517,0.5000000000000001,0.8660254037844386,58024.251899999996,76665.87770316935
6.19,0.0,193371.6758,59537.82291,93873.77417,9.0,0.9905324521322227,-0.13727877211326517,0.25881904510252074,0.9659258262890683,57799.743813333334,77077.59810149418
5.89,0.0,194682.9895,62809.09672,90484.20503,8.0,0.9905324521322227,-0.13727877211326517,6.123233995736766e-17,1.0,57998.36354166667,77267.04271418005
6.04,72.6,200912.6908,58443.62829,92891.18658,10.0,0.9905324521322227,-0.13727877211326517,-0.25881904510252063,0.9659258262890683,58722.690945,79649.50517454099
6.25,219.8,208310.7573,69807.42384,99655.74509,13.0,0.9905324521322227,-0.13727877211326517,-0.4999999999999998,0.8660254037844387,63002.162704999995,82924.21726682586
6.43,364.08,212279.9865,64385.57487,110086.7844,14.0,0.9905324521322227,-0.13727877211326517,-0.7071067811865475,0.7071067811865476,64522.80929500001,85262.38361081669
6.7,466.8,204960.6125,58061.42054,100530.027,15.0,0.9905324521322227,-0.13727877211326517,-0.8660254037844387,0.49999999999999994,60673.426673333335,81729.91803072173
7.1,512.75,194241.7774,53600.83759,105742.7685,14.0,0.9905324521322227,-0.13727877211326517,-0.9659258262890682,0.258819045102521,59019.87224833333,78593.4376466894
7.02,503.2,209777.257,52988.89251,105229.4066,11.0,0.9905324521322227,-0.13727877211326517,-1.0,1.2246467991473532e-16,61419.462685,83968.68380378993
6.81,437.6,209902.9671,70756.95783,97152.56725,10.0,0.9905324521322227,-0.13727877211326517,-0.9659258262890683,-0.2588190451025208,63044.48369666666,83254.9987624363
6.26,314.77,211773.8305,72376.2074,103565.8371,9.0,0.9905324521322227,-0.13727877211326517,-0.8660254037844388,-0.4999999999999997,64674.317500000005,84517.27448548013
5.62,158.9,212911.0164,56681.52882,116139.1337,9.0,0.9905324521322227,-0.13727877211326517,-0.7071067811865479,-0.7071067811865471,64317.53315333333,86269.0557809156
5.09,26.8,206486.1415,56662.86025,108956.33,9.0,0.9905324521322227,-0.13727877211326517,-0.5000000000000004,-0.8660254037844385,62024.37029166667,83230.46794896609
4.76,0.0,206019.2713,55190.07929,95861.7227,7.0,0.9905324521322227,-0.13727877211326517,-0.25881904510252063,-0.9659258262890683,59513.80554833333,81765.51430110348
4.97,0.0,202664.2869,64105.28072,106042.1019,6.0,0.9905324521322227,-0.13727877211326517,-1.8369701987210297e-16,-1.0,62137.10658666667,81561.1519624015
5.43,0.0,188916.5521,64461.45401,88226.34193,6.0,0.9905324521322227,-0.13727877211326517,0.2588190451025203,-0.9659258262890684,56935.963006666665,75071.17540746307
